"ID_ESTADO","NOMBRE_ESTADO","ID_MUNICIPIO","MUNICIPIO","MEADE","ANAYA","AMLO","MARGARITA","BRONCO","NUM_VOTOS_CAN_NREG","NUM_VOTOS_NULOS","GANADOR"
16,"MICHOACÁN",19,"COTIJA-MIC",1362,3138,3651,7,511,4,399,"AMLO"
31,"YUCATÁN",34,"HOCABA-YUC",974,1088,1874,0,28,0,91,"AMLO"
20,"OAXACA",170,"SAN JOSE TENANGO-OAX",2886,1710,4166,0,34,0,319,"AMLO"
16,"MICHOACÁN",79,"SANTA ANA MAYA-MIC",935,1690,3052,1,285,0,222,"AMLO"
21,"PUEBLA",26,"CALPAN-PUE",1101,1230,4058,4,236,2,356,"AMLO"
7,"CHIAPAS",39,"HUIXTAN-CAM",2980,1419,5199,0,29,0,1025,"AMLO"
15,"MÉXICO",20,"COACALCO DE BERRIOZABAL-MEX",22160,30326,89853,25,9391,86,2612,"AMLO"
20,"OAXACA",260,"SAN MIGUEL AMATITLAN-OAX",1166,1139,1455,0,19,0,125,"AMLO"
7,"CHIAPAS",84,"SOCOLTENANGO-CAM",2158,853,5837,8,131,0,683,"AMLO"
2,"BAJA CALIFORNIA",2,"MEXICALI-BCN",39398,91641,241742,225,28013,373,8185,"AMLO"
16,"MICHOACÁN",39,"HUIRAMBA-MIC",933,979,2332,0,105,0,242,"AMLO"
13,"HIDALGO",27,"HUEHUETLA-HGO",3395,938,6274,2,96,1,584,"AMLO"
20,"OAXACA",512,"SANTO DOMINGO OZOLOTEPEC-OAX",53,47,293,0,2,0,16,"AMLO"
20,"OAXACA",222,"SAN JUAN YAEE-OAX",54,35,393,0,2,0,19,"AMLO"
13,"HIDALGO",43,"NICOLAS FLORES-HGO",540,1613,1352,0,21,2,92,"ANAYA"
11,"GUANAJUATO",45,"XICHU-GTO",1824,2832,1129,1,120,0,204,"ANAYA"
20,"OAXACA",499,"SANTIAGO YAVEO-OAX",451,327,2129,8,28,4,137,"AMLO"
13,"HIDALGO",68,"TIZAYUCA-HGO",7459,8430,35720,50,3429,23,1063,"AMLO"
16,"MICHOACÁN",68,"PENJAMILLO-MIC",2766,2197,3688,6,267,1,349,"AMLO"
21,"PUEBLA",140,"SAN PABLO ANICANO-PUE",803,526,949,1,26,0,40,"AMLO"
30,"VERACRUZ",44,"COLIPA-VER",166,1561,1347,0,22,0,77,"ANAYA"
31,"YUCATÁN",65,"SAN FELIPE-YUC",637,334,624,0,29,0,28,"MEADE"
16,"MICHOACÁN",57,"NAHUATZEN-MIC",1214,1324,2329,0,39,0,368,"AMLO"
20,"OAXACA",246,"SAN MATEO CAJONOS-OAX",30,11,187,0,7,0,4,"AMLO"
13,"HIDALGO",57,"SINGUILUCAN-HGO",1582,921,4833,1,331,5,242,"AMLO"
21,"PUEBLA",6,"AHUACATLAN-PUE",2904,1735,3016,4,107,5,779,"AMLO"
26,"SONORA",2,"AGUA PRIETA-SON",6047,5277,16641,98,2594,36,920,"AMLO"
20,"OAXACA",215,"SAN JUAN SAYULTEPEC-OAX",48,25,288,4,13,0,8,"AMLO"
30,"VERACRUZ",102,"MARIANO ESCOBEDO-VER",1333,3985,7543,2,565,2,561,"AMLO"
18,"NAYARIT",20,"LA YESCA-NAY",635,1609,1695,3,48,0,145,"AMLO"
4,"CAMPECHE",10,"CANDELARIA-CAM",4736,4340,10188,1,212,0,931,"AMLO"
7,"CHIAPAS",12,"BERRIOZABAL-CAM",4655,2604,15035,12,655,4,1408,"AMLO"
7,"CHIAPAS",109,"VILLAFLORES-CAM",9323,2839,33309,19,875,5,2463,"AMLO"
20,"OAXACA",227,"SAN LORENZO CACAOTEPEC-OAX",668,616,4796,19,244,0,117,"AMLO"
12,"GUERRERO",50,"PILCAYA-GRO",1359,1517,3925,0,154,13,222,"AMLO"
20,"OAXACA",33,"GUADALUPE ETLA-OAX",149,81,929,0,55,1,29,"AMLO"
10,"DURANGO",11,"INDE-DUR",887,863,492,2,51,1,89,"MEADE"
20,"OAXACA",76,"SALINA CRUZ-OAX",3275,2224,34823,12,949,6,917,"AMLO"
21,"PUEBLA",64,"ESPERANZA-PUE",1285,1413,4150,3,182,0,371,"AMLO"
20,"OAXACA",388,"SANTA GERTRUDIS-OAX",506,178,963,2,96,0,67,"AMLO"
16,"MICHOACÁN",77,"SAHUAYO-MIC",4589,12544,11139,3,2204,6,1047,"ANAYA"
7,"CHIAPAS",2,"ACALA-CAM",1224,616,8560,3,139,0,644,"AMLO"
16,"MICHOACÁN",100,"TUZANTLA-MIC",1340,2803,4593,4,131,0,316,"AMLO"
1,"AGUASCALIENTES",10,"SAN FRANCISCO DE LOS ROMO-AGS",4972,4133,7495,22,1110,4,502,"AMLO"
31,"YUCATÁN",23,"CHOCHOLA-YUC",959,783,1261,0,57,0,77,"AMLO"
11,"GUANAJUATO",27,"SALAMANCA-GTO",13177,34972,54126,105,12610,64,3078,"AMLO"
14,"JALISCO",72,"EL SALTO-JAL",10128,17740,29593,27,3418,18,1775,"AMLO"
13,"HIDALGO",63,"TEPEJI DEL RIO DE OCAMPO-HGO",5284,5012,26739,33,1951,11,804,"AMLO"
7,"CHIAPAS",82,"SIMOJOVEL-CAM",9942,1412,7831,4,117,1,2916,"MEADE"
14,"JALISCO",79,"SAN MARTIN HIDALGO-JAL",2531,3654,6914,0,774,3,489,"AMLO"
29,"TLAXCALA",33,"TLAXCALA-TLX",7010,5606,37106,5,2737,29,745,"AMLO"
30,"VERACRUZ",73,"HUATUSCO-VER",4901,7987,13433,13,1086,13,888,"AMLO"
20,"OAXACA",554,"TOTONTEPEC VILLA DE MORELOS-OAX",181,245,1260,1,18,1,72,"AMLO"
26,"SONORA",36,"SANTA ANA-SON",1975,1612,2868,1,602,0,253,"AMLO"
7,"CHIAPAS",104,"TZIMOL-CAM",2521,387,5404,27,252,15,811,"AMLO"
14,"JALISCO",112,"VALLE DE GUADALUPE-JAL",480,2094,481,0,470,1,108,"ANAYA"
22,"QUERÉTARO",16,"SAN JUAN DEL RIO-QRO",18615,35205,62088,220,10040,54,3184,"AMLO"
7,"CHIAPAS",5,"AMATAN-CAM",2004,350,4535,4,49,3,890,"AMLO"
7,"CHIAPAS",81,"SILTEPEC-CAM",5596,573,8279,17,206,1,1719,"AMLO"
21,"PUEBLA",68,"GUADALUPE VICTORIA-PUE",3595,1213,3097,1,376,1,325,"MEADE"
8,"CHIHUAHUA",31,"GUERRERO-COA",3304,3628,8837,22,607,17,808,"AMLO"
20,"OAXACA",371,"SANTA CATARINA TAYATA-OAX",69,46,201,0,7,0,7,"AMLO"
20,"OAXACA",329,"SAN PEDRO TIDAA-OAX",32,29,227,0,0,0,17,"AMLO"
5,"COAHUILA",27,"RAMOS ARIZPE-COL",10551,10024,13940,38,2302,14,695,"AMLO"
26,"SONORA",52,"PITIQUITO-SON",748,587,2170,2,164,0,67,"AMLO"
15,"MÉXICO",54,"MELCHOR OCAMPO-MEX",4318,6335,20588,15,1591,8,694,"AMLO"
21,"PUEBLA",54,"CHIGNAHUAPAN-PUE",5701,10969,14592,17,1089,25,1211,"AMLO"
5,"COAHUILA",26,"PROGRESO-COL",1230,177,586,1,10,2,37,"MEADE"
7,"CHIAPAS",107,"VILLACOMALTITLAN-CAM",2702,1114,9290,0,161,1,960,"AMLO"
14,"JALISCO",110,"UNION DE SAN ANTONIO-JAL",1641,5932,1196,13,527,2,256,"ANAYA"
21,"PUEBLA",33,"COHETZALA-PUE",486,114,237,0,11,0,28,"MEADE"
20,"OAXACA",553,"HEROICA CIUDAD DE TLAXIACO-OAX",2503,1257,14964,2,580,1,537,"AMLO"
16,"MICHOACÁN",42,"IXTLAN-MIC",1711,2242,2725,1,156,0,295,"AMLO"
20,"OAXACA",438,"SANTA MARIA TLAHUITOLTEPEC-OAX",172,223,1812,9,12,2,161,"AMLO"
20,"OAXACA",218,"SAN JUAN TEITA-OAX",50,7,154,0,0,0,10,"AMLO"
8,"CHIHUAHUA",34,"IGNACIO ZARAGOZA-COA",463,1058,1377,3,87,3,247,"AMLO"
20,"OAXACA",344,"SAN SEBASTIAN RIO HONDO-OAX",467,156,1060,1,17,1,59,"AMLO"
31,"YUCATÁN",47,"MANI-YUC",1180,1315,1220,0,34,0,72,"ANAYA"
10,"DURANGO",21,"PANUCO DE CORONADO-DUR",1570,1744,2305,3,228,1,164,"AMLO"
31,"YUCATÁN",1,"ABALA-YUC",1561,1760,901,0,21,0,42,"ANAYA"
16,"MICHOACÁN",112,"ZIRACUARETIRO-MIC",1741,1666,3857,0,285,3,367,"AMLO"
20,"OAXACA",239,"SAN MARTIN HUAMELULPAM-OAX",55,17,372,0,9,0,12,"AMLO"
16,"MICHOACÁN",111,"ZINAPECUARO-MIC",3874,5956,9373,10,1454,24,1265,"AMLO"
15,"MÉXICO",85,"TEMASCALAPA-MEX",3764,5044,10874,0,759,20,438,"AMLO"
20,"OAXACA",232,"SAN LUCAS OJITLAN-OAX",2433,2381,7486,6,65,0,297,"AMLO"
31,"YUCATÁN",81,"TEKOM-YUC",1132,746,607,0,13,0,27,"MEADE"
20,"OAXACA",303,"SAN PEDRO COMITANCILLO-OAX",299,200,2128,0,37,19,65,"AMLO"
20,"OAXACA",299,"SAN PEDRO APOSTOL-OAX",62,92,480,0,23,0,12,"AMLO"
29,"TLAXCALA",43,"YAUHQUEMEHCAN-TLX",1396,2013,10564,1,943,1,242,"AMLO"
32,"ZACATECAS",7,"CONCEPCION DEL ORO-ZAC",2596,895,3366,4,301,1,238,"AMLO"
19,"NUEVO LEÓN",2,"AGUALEGUAS-NLE",774,1272,427,0,370,0,64,"ANAYA"
20,"OAXACA",449,"SANTA MARIA ZANIZA-OAX",130,150,397,0,0,0,37,"AMLO"
2,"BAJA CALIFORNIA",5,"PLAYAS DE ROSARITO-BCN",2972,8795,29127,4,2386,15,924,"AMLO"
31,"YUCATÁN",90,"TIMUCUY-YUC",1550,1940,532,0,16,0,59,"ANAYA"
20,"OAXACA",99,"SAN ANDRES ZAUTLA-OAX",493,110,1619,0,62,0,34,"AMLO"
10,"DURANGO",32,"SANTA CLARA-DUR",884,1060,1126,0,104,0,127,"AMLO"
20,"OAXACA",524,"SANTO DOMINGO YODOHINO-OAX",19,27,138,0,0,0,11,"AMLO"
20,"OAXACA",414,"SANTA MARIA HUATULCO-OAX",3033,2624,16052,2,453,22,855,"AMLO"
20,"OAXACA",515,"SANTO DOMINGO TEHUANTEPEC-OAX",3425,3115,27933,25,490,3,1011,"AMLO"
7,"CHIAPAS",67,"PANTEPEC-CAM",1306,1655,2822,1,34,1,535,"AMLO"
20,"OAXACA",201,"SAN JUAN JUQUILA MIXES-OAX",73,95,729,2,3,0,47,"AMLO"
20,"OAXACA",161,"SAN JERONIMO TLACOCHAHUAYA-OAX",469,222,1562,2,57,1,72,"AMLO"
20,"OAXACA",129,"SAN DIONISIO OCOTLAN-OAX",71,85,374,0,22,0,19,"AMLO"
20,"OAXACA",456,"SANTIAGO AYUQUILILLA-OAX",510,422,236,0,8,0,36,"MEADE"
20,"OAXACA",401,"SANTA MARIA CAMOTLAN-OAX",267,62,468,0,9,0,16,"AMLO"
30,"VERACRUZ",176,"TLACOLULAN-VER",410,2405,2281,6,95,1,139,"ANAYA"
28,"TAMAULIPAS",38,"TAMPICO-TAM",17548,48973,82449,22,14383,51,2895,"AMLO"
13,"HIDALGO",48,"PISAFLORES-HGO",3462,1646,2418,2,61,5,350,"MEADE"
7,"CHIAPAS",58,"NICOLAS RUIZ-CAM",64,55,1542,5,8,0,103,"AMLO"
20,"OAXACA",361,"SANTA CATALINA QUIERI-OAX",27,21,345,0,1,0,15,"AMLO"
28,"TAMAULIPAS",30,"PADILLA-TAM",1646,3719,2856,18,329,0,275,"ANAYA"
14,"JALISCO",99,"SAN PEDRO TLAQUEPAQUE-JAL",38708,73974,119468,132,20656,222,6887,"AMLO"
20,"OAXACA",357,"SANTA ANA TAVELA-OAX",113,46,160,1,3,0,24,"AMLO"
30,"VERACRUZ",207,"EL HIGO-VER",1969,1958,5689,2,242,2,285,"AMLO"
14,"JALISCO",22,"CIHUATLAN-JAL",2480,3159,9492,12,636,3,705,"AMLO"
17,"MORELOS",13,"JONACATEPEC-MOR",691,955,6633,2,413,0,247,"AMLO"
13,"HIDALGO",13,"CALNALI-HGO",2509,537,5363,1,97,6,449,"AMLO"
32,"ZACATECAS",28,"MEZQUITAL DEL ORO-ZAC",187,664,715,0,34,0,57,"AMLO"
