ano,estado,municipio,cve_inegi,id_estado,id_municipio,pea,pea_h,pea_m,pei,pei_h,pei_m,pea_ocupada,pea_ocupada_h,pea_ocupada_m,pea_desocupada,pea_desocupada_h,pea_desocupada_m,tpe,tpe_h,tpe_m
2010,Baja California Sur,Total del estado Baja California Sur,3000,3,0,287735,189161,98574,193371,56909,136462,274027,178279,95748,13708,10882,2826,59.57,76.52,41.8
2010,Baja California Sur,Comondu,3001,3,1,29846,20822,9024,24447,7019,17428,29231,20333,8898,615,489,126,54.65,74.22,33.98
2010,Baja California Sur,Mulege,3002,3,2,26117,18012,8105,18441,5219,13222,25565,17567,7998,552,445,107,58.29,77.09,37.8
2010,Baja California Sur,La Paz,3003,3,3,114212,72656,41556,82339,25666,56673,109157,68887,40270,5055,3769,1286,57.94,73.65,42.21
2010,Baja California Sur,Los Cabos,3008,3,8,110085,72384,37701,62891,17480,45411,102849,66425,36424,7236,5959,1277,63.38,80.18,45.2
2010,Baja California Sur,Loreto,3009,3,9,7475,5287,2188,5253,1525,3728,7225,5067,2158,250,220,30,58.44,77.13,36.86
2010,Campeche,Total del estado Campeche,4000,4,0,325786,227845,97941,299008,78985,220023,316933,220741,96192,8853,7104,1749,51.83,73.75,30.65
2010,Campeche,Calkini,4001,4,1,20515,14413,6102,20201,5466,14735,20199,14171,6028,316,242,74,49.95,71.74,29.09
2010,Campeche,Campeche,4002,4,2,113662,70870,42792,91289,27167,64122,110736,68747,41989,2926,2123,803,55.27,71.98,39.92
2010,Campeche,Carmen,4003,4,3,89324,61456,27868,76932,20864,56068,86138,58856,27282,3186,2600,586,53.2,73.88,32.89
2010,Campeche,Champoton,4004,4,4,30810,23619,7191,31529,7582,23947,29909,22805,7104,901,814,87,49.19,75.24,23.02
2010,Campeche,Hecelchakan,4005,4,5,10255,7716,2539,11378,2933,8445,9946,7449,2497,309,267,42,47.16,72.02,23.01
2010,Campeche,Hopelchen,4006,4,6,12726,10868,1858,14652,3077,11575,12556,10724,1832,170,144,26,46.22,77.38,13.77
2010,Campeche,Palizada,4007,4,7,3054,2438,616,3258,736,2522,2920,2321,599,134,117,17,48.09,76.19,19.55
2010,Campeche,Tenabo,4008,4,8,3752,2834,918,3727,1005,2722,3706,2793,913,46,41,5,49.92,73.55,25.06
2010,Campeche,Escarcega,4009,4,9,19450,14681,4769,20247,4735,15512,18869,14170,4699,581,511,70,48.8,75.19,23.45
2010,Campeche,Calakmul,4010,4,10,8219,7185,1034,10247,2199,8048,8136,7112,1024,83,73,10,44.36,76.31,11.35
2010,Campeche,Candelaria,4011,4,11,14019,11765,2254,15548,3221,12327,13818,11593,2225,201,172,29,47.14,77.93,15.39
2010,Coahuila de Zaragoza,Total del estado Coahuila de Zaragoza,5000,5,0,1078100,735068,343032,984442,279751,704691,1009845,681569,328276,68255,53499,14756,52.04,72.07,32.62
2010,Coahuila de Zaragoza,Abasolo,5001,5,1,420,318,102,463,125,338,409,309,100,11,9,2,47.3,71.14,23.13
2010,Coahuila de Zaragoza,Acuna,5002,5,2,56311,36650,19661,42280,12269,30011,53171,34095,19076,3140,2555,585,56.89,74.54,39.47
2010,Coahuila de Zaragoza,Allende,5003,5,3,7956,5653,2303,9108,2636,6472,7435,5211,2224,521,442,79,46.47,67.9,26.18
2010,Coahuila de Zaragoza,Arteaga,5004,5,4,8133,6650,1483,8835,2068,6767,7818,6378,1440,315,272,43,47.75,75.93,17.92
2010,Coahuila de Zaragoza,Candela,5005,5,5,647,488,159,735,228,507,636,479,157,11,9,2,46.61,67.78,23.8
2010,Coahuila de Zaragoza,Castanos,5006,5,6,8974,6740,2234,10722,3054,7668,8361,6234,2127,613,506,107,45.45,68.58,22.52
2010,Coahuila de Zaragoza,Cuatro Cienegas,5007,5,7,4670,3481,1189,5122,1400,3722,4366,3237,1129,304,244,60,47.54,71.04,24.15
2010,Coahuila de Zaragoza,Escobedo,5008,5,8,986,789,197,1232,331,901,939,745,194,47,44,3,44.16,69.88,17.84
2010,Coahuila de Zaragoza,Francisco I. Madero,5009,5,9,20128,14726,5402,21372,5771,15601,18550,13418,5132,1578,1308,270,48.11,71.38,25.48
2010,Coahuila de Zaragoza,Frontera,5010,5,10,28941,20129,8812,27864,8042,19822,27239,18764,8475,1702,1365,337,50.71,71.04,30.66
2010,Coahuila de Zaragoza,General Cepeda,5011,5,11,4252,3592,660,4685,1082,3603,4064,3415,649,188,177,11,47.42,76.49,15.45
2010,Coahuila de Zaragoza,Guerrero,5012,5,12,705,561,144,784,248,536,692,548,144,13,13,0,46.88,68.41,21.05
2010,Coahuila de Zaragoza,Hidalgo,5013,5,13,580,454,126,579,142,437,549,424,125,31,30,1,49.83,75.67,22.34
2010,Coahuila de Zaragoza,Jimenez,5014,5,14,3369,2638,731,4085,1129,2956,3032,2345,687,337,293,44,44.82,69.2,19.73
2010,Coahuila de Zaragoza,Juarez,5015,5,15,558,462,96,687,183,504,544,449,95,14,13,1,44.43,70.86,15.89
2010,Coahuila de Zaragoza,Lamadrid,5016,5,16,561,447,114,893,294,599,552,440,112,9,7,2,38.22,59.68,15.86
2010,Coahuila de Zaragoza,Matamoros,5017,5,17,39240,28953,10287,40279,10468,29811,36860,26938,9922,2380,2015,365,49.12,73.02,25.56
2010,Coahuila de Zaragoza,Monclova,5018,5,18,84977,57285,27692,81528,24822,56706,80749,54087,26662,4228,3198,1030,50.84,69.45,32.71
2010,Coahuila de Zaragoza,Morelos,5019,5,19,2945,2160,785,3166,890,2276,2784,2013,771,161,147,14,48.09,70.66,25.6
2010,Coahuila de Zaragoza,Muzquiz,5020,5,20,22729,17325,5404,27895,7797,20098,21681,16429,5252,1048,896,152,44.51,68.16,21.07
2010,Coahuila de Zaragoza,Nadadores,5021,5,21,2357,1756,601,2616,769,1847,2312,1715,597,45,41,4,47.27,69.32,24.5
2010,Coahuila de Zaragoza,Nava,5022,5,22,9621,7355,2266,10679,2959,7720,9095,6908,2187,526,447,79,47.22,70.95,22.64
2010,Coahuila de Zaragoza,Ocampo,5023,5,23,3671,3123,548,4412,1077,3335,3381,2854,527,290,269,21,45.24,73.97,14.08
2010,Coahuila de Zaragoza,Parras,5024,5,24,16740,12172,4568,17723,5130,12593,15886,11475,4411,854,697,157,48.26,69.77,26.49
2010,Coahuila de Zaragoza,Piedras Negras,5025,5,25,60875,40923,19952,51350,14887,36463,57689,38430,19259,3186,2493,693,54.08,73.06,35.27
2010,Coahuila de Zaragoza,Progreso,5026,5,26,1111,926,185,1545,434,1111,1064,882,182,47,44,3,41.47,67.69,14.11
2010,Coahuila de Zaragoza,Ramos Arizpe,5027,5,27,30385,21434,8951,24109,6234,17875,28963,20296,8667,1422,1138,284,55.59,77.21,33.28
2010,Coahuila de Zaragoza,Sabinas,5028,5,28,23342,16171,7171,22889,6548,16341,21752,14936,6816,1590,1235,355,50.3,70.84,30.41
2010,Coahuila de Zaragoza,Sacramento,5029,5,29,864,666,198,914,253,661,831,637,194,33,29,4,48.16,71.46,22.97
2010,Coahuila de Zaragoza,Saltillo,5030,5,30,294645,196035,98610,250591,71626,178965,276819,182464,94355,17826,13571,4255,53.82,72.92,35.4
2010,Coahuila de Zaragoza,San Buenaventura,5031,5,31,8318,5921,2397,8773,2513,6260,7966,5632,2334,352,289,63,48.42,69.73,27.59
2010,Coahuila de Zaragoza,San Juan de Sabinas,5032,5,32,15333,10707,4626,16930,5001,11929,14388,9936,4452,945,771,174,47.39,67.89,27.9
2010,Coahuila de Zaragoza,San Pedro,5033,5,33,36150,27891,8259,40501,10280,30221,32223,24536,7687,3927,3355,572,46.91,72.53,21.39
2010,Coahuila de Zaragoza,Sierra Mojada,5034,5,34,2147,1746,401,2531,666,1865,2065,1669,396,82,77,5,45.05,70.66,17.47
2010,Coahuila de Zaragoza,Torreon,5035,5,35,261805,167965,93840,220305,64117,156188,242269,153306,88963,19536,14659,4877,54.08,72.07,37.38
2010,Coahuila de Zaragoza,Viesca,5036,5,36,6989,5685,1304,8605,2142,6463,6322,5088,1234,667,597,70,44.52,72.01,16.71
2010,Coahuila de Zaragoza,Villa Union,5037,5,37,1995,1572,423,2684,809,1875,1941,1523,418,54,49,5,42.37,65.5,18.33
2010,Coahuila de Zaragoza,Zaragoza,5038,5,38,4670,3519,1151,4971,1327,3644,4448,3324,1124,222,195,27,48.25,72.3,23.92
2010,Colima,Total del estado Colima,6000,6,0,290131,184927,105204,207751,59862,147889,280777,177889,102888,9354,7038,2316,57.97,75.08,41.4
2010,Colima,Armeria,6001,6,1,12674,8578,4096,9152,2316,6836,12311,8314,3997,363,264,99,57.82,78.3,37.36
2010,Colima,Colima,6002,6,2,66110,40075,26035,49019,15321,33698,63544,38243,25301,2566,1832,734,57.13,71.93,43.39
2010,Colima,Comala,6003,6,3,9012,6052,2960,7120,2003,5117,8680,5774,2906,332,278,54,55.67,74.77,36.57
2010,Colima,Coquimatlan,6004,6,4,8146,5593,2553,6777,1859,4918,7833,5336,2497,313,257,56,54.28,74.43,34.08
2010,Colima,Cuauhtemoc,6005,6,5,11011,7568,3443,9953,2789,7164,10629,7237,3392,382,331,51,52.27,72.62,32.35
2010,Colima,Ixtlahuacan,6006,6,6,2116,1517,599,2038,548,1490,2091,1492,599,25,25,0,50.76,73.18,28.58
2010,Colima,Manzanillo,6007,6,7,72290,47094,25196,49684,13851,35833,70081,45391,24690,2209,1703,506,58.91,76.71,41.09
2010,Colima,Minatitlan,6008,6,8,2975,2342,633,3276,887,2389,2900,2277,623,75,65,10,47.33,71.95,20.88
2010,Colima,Tecoman,6009,6,9,49794,33599,16195,34934,8849,26085,48664,32711,15953,1130,888,242,58.41,78.56,38.13
2010,Colima,Villa de alvarez,6010,6,10,56003,32509,23494,35798,11439,24359,54044,31114,22930,1959,1395,564,60.78,73.66,48.94
2010,Chiapas,Total del estado Chiapas,7000,7,0,1645564,1261716,383848,1760280,386574,1373706,1607252,1230659,376593,38312,31057,7255,48.05,76.07,21.74
2010,Chiapas,Acacoyagua,7001,7,1,5161,4446,715,6839,1543,5296,5025,4322,703,136,124,12,42.77,73.69,11.85
2010,Chiapas,Acala,7002,7,2,10107,8175,1932,11465,2472,8993,9689,7786,1903,418,389,29,46.51,76.22,17.55
2010,Chiapas,Acapetahua,7003,7,3,9891,7936,1955,10866,2473,8393,9613,7703,1910,278,233,45,47.35,75.68,18.79
2010,Chiapas,Altamirano,7004,7,4,7984,6907,1077,10039,2061,7978,7860,6792,1068,124,115,9,44.07,76.65,11.83
2010,Chiapas,Amatan,7005,7,5,5998,5700,298,8430,1617,6813,5893,5599,294,105,101,4,41.24,77.25,4.16
2010,Chiapas,Amatenango de la Frontera,7006,7,6,8764,7889,875,12087,2169,9918,8674,7812,862,90,77,13,41.75,77.76,8.07
2010,Chiapas,Amatenango del Valle,7007,7,7,3271,2143,1128,2426,529,1897,3220,2096,1124,51,47,4,57.21,79.87,37.17
